file,timestamp,start_s
Cernic__20210225T173000+0100_Short-term_Makokou__01392s__conf0.955.wav,20210225T173000,1392
Cernic__20210225T180000+0100_Short-term_Makokou__01017s__conf1.000.wav,20210225T180000,1017
Cernic__20210225T180000+0100_Short-term_Makokou__01018s__conf0.977.wav,20210225T180000,1018
Cernic__20210225T180000+0100_Short-term_Makokou__01417s__conf0.948.wav,20210225T180000,1417
Cernic__20210225T180000+0100_Short-term_Makokou__01445s__conf0.999.wav,20210225T180000,1445
Cernic__20210225T180000+0100_Short-term_Makokou__01446s__conf0.992.wav,20210225T180000,1446
Cernic__20210225T180000+0100_Short-term_Makokou__01447s__conf0.948.wav,20210225T180000,1447
Cernic__20210225T180000+0100_Short-term_Makokou__01448s__conf0.999.wav,20210225T180000,1448
Cernic__20210225T180000+0100_Short-term_Makokou__01449s__conf0.783.wav,20210225T180000,1449
Cernic__20210225T180000+0100_Short-term_Makokou__01450s__conf0.998.wav,20210225T180000,1450
Cernic__20210225T180000+0100_Short-term_Makokou__01451s__conf0.941.wav,20210225T180000,1451
Cernic__20210225T180000+0100_Short-term_Makokou__01467s__conf1.000.wav,20210225T180000,1467
Cernic__20210225T180000+0100_Short-term_Makokou__01468s__conf1.000.wav,20210225T180000,1468
Cernic__20210225T180000+0100_Short-term_Makokou__01469s__conf1.000.wav,20210225T180000,1469
Cernic__20210225T180000+0100_Short-term_Makokou__01470s__conf1.000.wav,20210225T180000,1470
Cernic__20210225T180000+0100_Short-term_Makokou__01481s__conf1.000.wav,20210225T180000,1481
Cernic__20210225T180000+0100_Short-term_Makokou__01482s__conf1.000.wav,20210225T180000,1482
Cernic__20210225T183000+0100_Short-term_Makokou__00052s__conf0.859.wav,20210225T183000,52
Cernic__20210225T183000+0100_Short-term_Makokou__01234s__conf0.851.wav,20210225T183000,1234
Cernic__20210225T183000+0100_Short-term_Makokou__01531s__conf0.783.wav,20210225T183000,1531
Cernic__20210225T193000+0100_Short-term_Makokou__00011s__conf0.999.wav,20210225T193000,11
Cernic__20210225T193000+0100_Short-term_Makokou__00177s__conf0.573.wav,20210225T193000,177
Cernic__20210225T203000+0100_Short-term_Makokou__00852s__conf0.816.wav,20210225T203000,852
Cernic__20210225T203000+0100_Short-term_Makokou__01322s__conf1.000.wav,20210225T203000,1322
Cernic__20210225T203000+0100_Short-term_Makokou__01323s__conf0.999.wav,20210225T203000,1323
Cernic__20210225T210000+0100_Short-term_Makokou__00627s__conf0.984.wav,20210225T210000,627
Cernic__20210225T220000+0100_Short-term_Makokou__00487s__conf0.706.wav,20210225T220000,487
Cernic__20210225T220000+0100_Short-term_Makokou__00488s__conf0.996.wav,20210225T220000,488
Cernic__20210225T220000+0100_Short-term_Makokou__00685s__conf0.951.wav,20210225T220000,685
Cernic__20210225T223000+0100_Short-term_Makokou__00150s__conf0.916.wav,20210225T223000,150
Cernic__20210225T223000+0100_Short-term_Makokou__00151s__conf0.987.wav,20210225T223000,151
Cernic__20210225T230000+0100_Short-term_Makokou__00731s__conf0.960.wav,20210225T230000,731
Cernic__20210225T230000+0100_Short-term_Makokou__01228s__conf0.998.wav,20210225T230000,1228
Cernic__20210225T233000+0100_Short-term_Makokou__00354s__conf0.579.wav,20210225T233000,354
Cernic__20210225T233000+0100_Short-term_Makokou__00355s__conf0.995.wav,20210225T233000,355
Cernic__20210225T233000+0100_Short-term_Makokou__01471s__conf0.817.wav,20210225T233000,1471
Cernic__S20210222T102950083+0100_E20210222T105950245+0100___00208s__conf0.995.wav,20210222T102950,208
Cernic__S20210222T102950083+0100_E20210222T105950245+0100___00209s__conf0.993.wav,20210222T102950,209
Cernic__S20210222T102950083+0100_E20210222T105950245+0100___00602s__conf0.956.wav,20210222T102950,602
Cernic__S20210222T102950083+0100_E20210222T105950245+0100___00603s__conf0.652.wav,20210222T102950,603
Cernic__S20210222T102950083+0100_E20210222T105950245+0100___00651s__conf0.796.wav,20210222T102950,651
Cernic__S20210222T102950083+0100_E20210222T105950245+0100___00719s__conf0.551.wav,20210222T102950,719
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01217s__conf0.756.wav,20210222T115950,1217
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01218s__conf0.982.wav,20210222T115950,1218
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01221s__conf0.892.wav,20210222T115950,1221
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01222s__conf0.979.wav,20210222T115950,1222
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01223s__conf0.989.wav,20210222T115950,1223
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01224s__conf0.748.wav,20210222T115950,1224
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01225s__conf0.998.wav,20210222T115950,1225
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01226s__conf0.998.wav,20210222T115950,1226
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01227s__conf1.000.wav,20210222T115950,1227
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01228s__conf1.000.wav,20210222T115950,1228
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01229s__conf0.995.wav,20210222T115950,1229
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01232s__conf0.999.wav,20210222T115950,1232
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01233s__conf1.000.wav,20210222T115950,1233
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01237s__conf0.649.wav,20210222T115950,1237
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01238s__conf0.995.wav,20210222T115950,1238
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01240s__conf0.995.wav,20210222T115950,1240
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01241s__conf0.958.wav,20210222T115950,1241
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01255s__conf1.000.wav,20210222T115950,1255
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01256s__conf0.997.wav,20210222T115950,1256
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01281s__conf1.000.wav,20210222T115950,1281
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01291s__conf0.990.wav,20210222T115950,1291
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01322s__conf1.000.wav,20210222T115950,1322
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01323s__conf1.000.wav,20210222T115950,1323
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01404s__conf0.946.wav,20210222T115950,1404
Cernic__S20210222T115950629+0100_E20210222T122948677+0100___01405s__conf0.975.wav,20210222T115950,1405
Cernic__S20210222T182952661+0100_E20210222T185947710+0100___00466s__conf1.000.wav,20210222T182952,466
Cernic__S20210222T182952661+0100_E20210222T185947710+0100___00467s__conf0.999.wav,20210222T182952,467
Cernic__S20210222T182952661+0100_E20210222T185947710+0100___00468s__conf0.992.wav,20210222T182952,468
Cernic__S20210222T182952661+0100_E20210222T185947710+0100___00470s__conf0.995.wav,20210222T182952,470
Cernic__S20210222T182952661+0100_E20210222T185947710+0100___00471s__conf0.996.wav,20210222T182952,471
Cernic__S20210222T182952661+0100_E20210222T185947710+0100___00472s__conf0.994.wav,20210222T182952,472
Cernic__S20210222T182952661+0100_E20210222T185947710+0100___00493s__conf0.959.wav,20210222T182952,493
Cernic__S20210222T182952661+0100_E20210222T185947710+0100___00494s__conf0.973.wav,20210222T182952,494
Cernic__S20210223T055948343+0100_E20210223T062947019+0100___00469s__conf0.917.wav,20210223T055948,469
Cernic__S20210223T055948343+0100_E20210223T062947019+0100___00470s__conf0.918.wav,20210223T055948,470
Cernic__S20210223T055948343+0100_E20210223T062947019+0100___00497s__conf0.948.wav,20210223T055948,497
Cernic__S20210223T055948343+0100_E20210223T062947019+0100___00511s__conf1.000.wav,20210223T055948,511
Cernic__S20210223T055948343+0100_E20210223T062947019+0100___00512s__conf1.000.wav,20210223T055948,512
Cernic__S20210223T055948343+0100_E20210223T062947019+0100___00513s__conf0.705.wav,20210223T055948,513
Cernic__S20210223T055948343+0100_E20210223T062947019+0100___00530s__conf0.566.wav,20210223T055948,530
Cernic__S20210223T055948343+0100_E20210223T062947019+0100___00532s__conf0.951.wav,20210223T055948,532
Cernic__S20210223T055948343+0100_E20210223T062947019+0100___00533s__conf0.994.wav,20210223T055948,533
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01478s__conf0.940.wav,20210223T065947,1478
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01479s__conf0.984.wav,20210223T065947,1479
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01480s__conf0.662.wav,20210223T065947,1480
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01481s__conf0.677.wav,20210223T065947,1481
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01485s__conf0.946.wav,20210223T065947,1485
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01490s__conf0.782.wav,20210223T065947,1490
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01499s__conf0.953.wav,20210223T065947,1499
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01500s__conf0.996.wav,20210223T065947,1500
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01507s__conf0.633.wav,20210223T065947,1507
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01509s__conf0.727.wav,20210223T065947,1509
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01517s__conf0.997.wav,20210223T065947,1517
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01518s__conf0.998.wav,20210223T065947,1518
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01519s__conf0.758.wav,20210223T065947,1519
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01520s__conf0.962.wav,20210223T065947,1520
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01522s__conf0.954.wav,20210223T065947,1522
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01529s__conf0.764.wav,20210223T065947,1529
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01530s__conf0.682.wav,20210223T065947,1530
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01544s__conf1.000.wav,20210223T065947,1544
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01545s__conf1.000.wav,20210223T065947,1545
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01554s__conf0.999.wav,20210223T065947,1554
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01555s__conf1.000.wav,20210223T065947,1555
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01584s__conf0.908.wav,20210223T065947,1584
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01597s__conf0.997.wav,20210223T065947,1597
Cernic__S20210223T065947997+0100_E20210223T072947045+0100___01598s__conf0.994.wav,20210223T065947,1598
Cernic__S20210223T095948018+0100_E20210223T102946044+0100___00411s__conf0.582.wav,20210223T095948,411
Cernic__S20210223T115951706+0100_E20210223T122945918+0100___01155s__conf0.720.wav,20210223T115951,1155
Cernic__S20210223T115951706+0100_E20210223T122945918+0100___01156s__conf0.900.wav,20210223T115951,1156
Cernic__S20210223T122947474+0100_E20210223T125947080+0100___01591s__conf0.600.wav,20210223T122947,1591
Cernic__S20210223T142948700+0100_E20210223T145946007+0100___01521s__conf0.841.wav,20210223T142948,1521
Cernic__S20210223T142948700+0100_E20210223T145946007+0100___01522s__conf0.643.wav,20210223T142948,1522
Cernic__S20210223T155947688+0100_E20210223T162946552+0100___00783s__conf0.792.wav,20210223T155947,783
Cernic__S20210223T155947688+0100_E20210223T162946552+0100___00785s__conf0.985.wav,20210223T155947,785
Cernic__S20210223T155947688+0100_E20210223T162946552+0100___00786s__conf0.714.wav,20210223T155947,786
Cernic__S20210223T182947915+0100_E20210223T185944920+0100___00201s__conf1.000.wav,20210223T182947,201
Cernic__S20210224T075956XXX+0100_E20210224T075956XXX+0100___01217s__conf0.944.wav,20210224T075956,1217
Cernic__S20210224T075956XXX+0100_E20210224T075956XXX+0100___01218s__conf0.977.wav,20210224T075956,1218
Cernic__S20210224T075956XXX+0100_E20210224T075956XXX+0100___01220s__conf0.997.wav,20210224T075956,1220
Cernic__S20210224T075956XXX+0100_E20210224T075956XXX+0100___01221s__conf0.626.wav,20210224T075956,1221
Cernic__S20210224T075956XXX+0100_E20210224T075956XXX+0100___01274s__conf0.924.wav,20210224T075956,1274
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01155s__conf0.540.wav,20210224T085945,1155
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01156s__conf0.984.wav,20210224T085945,1156
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01157s__conf0.842.wav,20210224T085945,1157
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01158s__conf1.000.wav,20210224T085945,1158
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01159s__conf0.992.wav,20210224T085945,1159
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01160s__conf0.995.wav,20210224T085945,1160
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01161s__conf1.000.wav,20210224T085945,1161
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01162s__conf0.994.wav,20210224T085945,1162
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01165s__conf0.802.wav,20210224T085945,1165
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01184s__conf0.996.wav,20210224T085945,1184
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01185s__conf0.998.wav,20210224T085945,1185
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01196s__conf0.982.wav,20210224T085945,1196
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01200s__conf0.994.wav,20210224T085945,1200
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01201s__conf1.000.wav,20210224T085945,1201
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01217s__conf0.998.wav,20210224T085945,1217
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01218s__conf1.000.wav,20210224T085945,1218
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01219s__conf0.999.wav,20210224T085945,1219
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01220s__conf0.999.wav,20210224T085945,1220
Cernic__S20210224T085945869+0100_E20210224T092943880+0100___01254s__conf0.788.wav,20210224T085945,1254
Cernic__S20210224T155954964+0100_E20210224T162942955+0100___00989s__conf0.999.wav,20210224T155954,989
Cernic__S20210224T155954964+0100_E20210224T162942955+0100___00990s__conf0.998.wav,20210224T155954,990
Cernic__S20210225T072942283+0100_E20210225T075941365+0100___01640s__conf0.856.wav,20210225T072942,1640
Cernic__S20210225T072942283+0100_E20210225T075941365+0100___01706s__conf0.722.wav,20210225T072942,1706
Cernic__S20210225T072942283+0100_E20210225T075941365+0100___01707s__conf0.930.wav,20210225T072942,1707
Cernic__S20210225T072942283+0100_E20210225T075941365+0100___01754s__conf0.691.wav,20210225T072942,1754
Cernic__S20210225T072942283+0100_E20210225T075941365+0100___01755s__conf0.516.wav,20210225T072942,1755
Cernic__S20210225T135941957+0100_E20210225T142940833+0100___01118s__conf0.522.wav,20210225T135941,1118
Cernic__S20210225T135941957+0100_E20210225T142940833+0100___01198s__conf0.934.wav,20210225T135941,1198
Cernic__S20210225T172942174+0100_E20210225T175940864+0100___00186s__conf0.928.wav,20210225T172942,186
Cernic__S20210222T100734232+0100_E20210222T102955649+0100___00481s__conf0.989.wav,20210222T100734,481
Cernic__S20210222T100734232+0100_E20210222T102955649+0100___00482s__conf0.989.wav,20210222T100734,482
Cernic__S20210222T123002626+0100_E20210222T130000797+0100___00822s__conf0.744.wav,20210222T123002,822
Cernic__S20210222T183000250+0100_E20210222T185955219+0100___01663s__conf0.845.wav,20210222T183000,1663
Cernic__S20210222T183000250+0100_E20210222T185955219+0100___01664s__conf0.994.wav,20210222T183000,1664
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00326s__conf0.986.wav,20210222T190000,326
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00381s__conf0.986.wav,20210222T190000,381
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00658s__conf0.671.wav,20210222T190000,658
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00701s__conf0.629.wav,20210222T190000,701
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00711s__conf0.955.wav,20210222T190000,711
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00727s__conf0.696.wav,20210222T190000,727
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00732s__conf0.748.wav,20210222T190000,732
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00823s__conf0.984.wav,20210222T190000,823
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00930s__conf0.556.wav,20210222T190000,930
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00970s__conf0.965.wav,20210222T190000,970
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00971s__conf0.994.wav,20210222T190000,971
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___00996s__conf0.515.wav,20210222T190000,996
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___01046s__conf0.564.wav,20210222T190000,1046
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___01212s__conf0.649.wav,20210222T190000,1212
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___01252s__conf0.900.wav,20210222T190000,1252
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___01497s__conf0.997.wav,20210222T190000,1497
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___01536s__conf0.952.wav,20210222T190000,1536
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___01538s__conf0.998.wav,20210222T190000,1538
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___01546s__conf0.959.wav,20210222T190000,1546
Cernic__S20210222T190000330+0100_E20210222T193000080+0100___01547s__conf0.807.wav,20210222T190000,1547
Cernic__S20210222T193003629+0100_E20210222T195959292+0100___00124s__conf0.784.wav,20210222T193003,124
Cernic__S20210222T193003629+0100_E20210222T195959292+0100___00185s__conf0.701.wav,20210222T193003,185
Cernic__S20210222T193003629+0100_E20210222T195959292+0100___00226s__conf0.551.wav,20210222T193003,226
